user_id,event_date,event_type,purchase_amount
8d5920,2019-08-06 06:08:23,simple_event,
92c8b0,2019-08-06 06:08:41,registration,
eac850,2019-08-06 06:09:08,simple_event,
8a780e,2019-08-06 06:10:16,registration,
3fa975,2019-08-06 06:10:57,registration,
48f5ff,2019-08-06 06:14:26,simple_event,
5ff587,2019-08-06 06:16:06,simple_event,
2a0aab,2019-08-06 06:17:02,simple_event,
1cb474,2019-08-06 06:17:12,registration,
b6a0b2,2019-08-06 06:18:22,simple_event,
9f206c,2019-08-06 06:18:38,simple_event,
30141c,2019-08-06 06:22:27,registration,
e5a458,2019-08-06 06:24:35,purchase,20
c1db11,2019-08-06 06:24:56,simple_event,
16d7a0,2019-08-06 06:25:47,registration,
c19a98,2019-08-06 06:25:55,registration,
d4269b,2019-08-06 06:26:17,simple_event,
c6e8b6,2019-08-06 06:26:22,simple_event,
3ef91e,2019-08-06 06:28:05,simple_event,
ffc88b,2019-08-06 06:28:30,simple_event,
6c3494,2019-08-06 06:28:46,simple_event,
98b50c,2019-08-06 06:29:36,simple_event,
8d533d,2019-08-06 06:30:09,simple_event,
67513f,2019-08-06 06:30:40,simple_event,
80523c,2019-08-06 06:31:08,registration,
c9ca06,2019-08-06 06:31:31,simple_event,
f57d3c,2019-08-06 06:35:21,simple_event,
905aaa,2019-08-06 06:37:23,registration,
7c2dac,2019-08-06 06:40:09,simple_event,
68f99b,2019-08-06 06:41:45,simple_event,
4eac48,2019-08-06 06:42:10,simple_event,
5fc5d9,2019-08-06 06:42:47,simple_event,
19ed90,2019-08-06 06:43:06,simple_event,
94d284,2019-08-06 06:43:40,registration,
eb9f9d,2019-08-06 06:45:09,purchase,30
68757b,2019-08-06 06:45:46,registration,
dd9718,2019-08-06 06:46:03,simple_event,
cfb604,2019-08-06 06:46:23,simple_event,
1360ae,2019-08-06 06:46:31,simple_event,
2299a9,2019-08-06 06:48:26,simple_event,
1ae1d2,2019-08-06 06:48:41,simple_event,
28c64e,2019-08-06 06:48:45,simple_event,
d54c6c,2019-08-06 06:49:16,simple_event,
d61ef3,2019-08-06 06:49:42,simple_event,
4c6dbf,2019-08-06 06:49:59,simple_event,
8323ab,2019-08-06 06:50:33,simple_event,
34f045,2019-08-06 06:50:53,simple_event,
0973a2,2019-08-06 06:51:54,simple_event,
7b78cb,2019-08-06 06:53:09,simple_event,
890ed5,2019-08-06 06:53:33,registration,
f44509,2019-08-06 06:53:46,simple_event,
a15473,2019-08-06 06:55:35,simple_event,
bdc785,2019-08-06 06:56:54,simple_event,
e8fd2f,2019-08-06 06:57:07,registration,
8b7787,2019-08-06 06:57:18,simple_event,
e31f40,2019-08-06 06:57:24,simple_event,
672a17,2019-08-06 06:59:22,simple_event,
7f67a2,2019-08-06 06:59:26,purchase,50
d68842,2019-08-06 06:59:49,simple_event,
43770a,2019-08-06 07:01:24,simple_event,
f42bb0,2019-08-06 07:03:13,simple_event,
224b36,2019-08-06 07:03:26,simple_event,
faea6d,2019-08-06 07:05:30,simple_event,
eb9f9d,2019-08-06 07:05:36,simple_event,
8ae53d,2019-08-06 07:05:47,simple_event,
79eab6,2019-08-06 07:05:59,purchase,40
8d770d,2019-08-06 07:07:14,simple_event,
c18f9d,2019-08-06 07:09:02,simple_event,
ca1509,2019-08-06 07:10:56,purchase,50
631f53,2019-08-06 07:11:08,registration,
0696a4,2019-08-06 07:14:26,simple_event,
98a0a1,2019-08-06 07:14:33,simple_event,
7a688d,2019-08-06 07:14:42,simple_event,
c7f0c6,2019-08-06 07:15:06,simple_event,
8e9810,2019-08-06 07:16:17,registration,
067438,2019-08-06 07:16:30,simple_event,
621afe,2019-08-06 07:17:51,purchase,10
35c547,2019-08-06 07:18:42,simple_event,
b9636c,2019-08-06 07:22:42,simple_event,
de08b1,2019-08-06 07:24:42,simple_event,
f00947,2019-08-06 07:26:35,simple_event,
7a59bb,2019-08-06 07:26:54,simple_event,
302aba,2019-08-06 07:28:51,simple_event,
16d305,2019-08-06 07:29:05,registration,
9c9785,2019-08-06 07:29:34,simple_event,
cee8e4,2019-08-06 07:31:12,simple_event,
426ac3,2019-08-06 07:31:32,purchase,20
3738c0,2019-08-06 07:32:17,simple_event,
7a66a8,2019-08-06 07:34:15,simple_event,
d14e9c,2019-08-06 07:37:42,simple_event,
4227c8,2019-08-06 07:37:54,registration,
d8aec0,2019-08-06 07:39:26,simple_event,
f44d80,2019-08-06 07:39:36,simple_event,
a8a8f4,2019-08-06 07:40:11,simple_event,
f5155d,2019-08-06 07:41:23,simple_event,
ffb3f3,2019-08-06 07:41:42,simple_event,
8ab349,2019-08-06 07:42:08,purchase,30
19a826,2019-08-06 07:42:49,simple_event,
1f5916,2019-08-06 07:42:58,purchase,50
ef09e0,2019-08-06 07:44:10,simple_event,
7c2574,2019-08-06 07:46:50,simple_event,
71a135,2019-08-06 07:47:15,registration,
87b007,2019-08-06 07:47:59,simple_event,
947e7e,2019-08-06 07:49:19,simple_event,
d7ce74,2019-08-06 07:51:31,simple_event,
6bfe1a,2019-08-06 07:51:36,registration,
8e9810,2019-08-06 07:51:54,simple_event,
35aba8,2019-08-06 07:52:11,simple_event,
2e69c6,2019-08-06 07:52:32,registration,
b9b2a2,2019-08-06 07:52:58,simple_event,
5e99cd,2019-08-06 07:53:40,purchase,50
48783e,2019-08-06 07:54:09,registration,
7fba2f,2019-08-06 07:58:54,simple_event,
58bc3e,2019-08-06 07:58:58,simple_event,
dfa9d1,2019-08-06 07:59:00,simple_event,
50046c,2019-08-06 07:59:26,simple_event,
7fa2db,2019-08-06 07:59:51,registration,
a442c7,2019-08-06 08:01:17,purchase,40
4f7df0,2019-08-06 08:01:27,simple_event,
b0b6a5,2019-08-06 08:01:27,simple_event,
fe7075,2019-08-06 08:01:32,simple_event,
4bb02b,2019-08-06 08:01:54,registration,
bfd06c,2019-08-06 08:03:06,simple_event,
787836,2019-08-06 08:04:45,simple_event,
a15473,2019-08-06 08:05:15,simple_event,
29ca89,2019-08-06 08:05:21,simple_event,
b0d5e7,2019-08-06 08:06:51,simple_event,
70d08c,2019-08-06 08:07:43,simple_event,
b3457d,2019-08-06 08:09:36,simple_event,
ec22ed,2019-08-06 08:09:37,simple_event,
9ffb4d,2019-08-06 08:11:34,simple_event,
3e5d9c,2019-08-06 08:12:03,simple_event,
035ad3,2019-08-06 08:15:25,simple_event,
a60266,2019-08-06 08:17:26,simple_event,
59cfc3,2019-08-06 08:18:43,simple_event,
c3612f,2019-08-06 08:20:24,simple_event,
aef0ea,2019-08-06 08:23:33,simple_event,
751793,2019-08-06 08:23:43,simple_event,
eb6c6c,2019-08-06 08:24:27,simple_event,
56cc38,2019-08-06 08:25:08,simple_event,
179f35,2019-08-06 08:25:33,simple_event,
ac9955,2019-08-06 08:25:43,simple_event,
17c22e,2019-08-06 08:25:44,simple_event,
8c8327,2019-08-06 08:26:01,simple_event,
27ab8e,2019-08-06 08:26:10,simple_event,
126ea9,2019-08-06 08:27:25,simple_event,
0be85e,2019-08-06 08:29:01,simple_event,
c5ff84,2019-08-06 08:29:29,simple_event,
8fb534,2019-08-06 08:30:24,simple_event,
f83d0f,2019-08-06 08:32:24,simple_event,
293000,2019-08-06 08:35:16,simple_event,
52a25e,2019-08-06 08:35:18,simple_event,
6c6b39,2019-08-06 08:36:03,simple_event,
d00557,2019-08-06 08:36:25,simple_event,
a42da8,2019-08-06 08:36:55,simple_event,
4554a3,2019-08-06 08:37:00,simple_event,
afbda0,2019-08-06 08:38:17,simple_event,
53a878,2019-08-06 08:40:02,simple_event,
5cd5ae,2019-08-06 08:43:00,simple_event,
737199,2019-08-06 08:44:36,simple_event,
ec5cdf,2019-08-06 08:45:15,simple_event,
ab6f6f,2019-08-06 08:45:18,simple_event,
f50fb6,2019-08-06 08:46:07,simple_event,
0eb304,2019-08-06 08:46:09,registration,
c5bac7,2019-08-06 08:47:09,registration,
8a4e77,2019-08-06 08:48:43,simple_event,
94ecb1,2019-08-06 08:49:32,simple_event,
1c1a39,2019-08-06 08:49:32,registration,
85833e,2019-08-06 08:51:14,simple_event,
d2bb71,2019-08-06 08:51:32,purchase,30
c638a5,2019-08-06 08:53:20,simple_event,
186998,2019-08-06 08:53:45,simple_event,
37ef4a,2019-08-06 08:54:24,simple_event,
9c4516,2019-08-06 08:55:16,simple_event,
4a38bd,2019-08-06 08:57:06,simple_event,
0fc660,2019-08-06 08:57:46,simple_event,
e349ac,2019-08-06 09:00:24,simple_event,
186c7f,2019-08-06 09:01:44,simple_event,
5b7d54,2019-08-06 09:01:51,simple_event,
857e5f,2019-08-06 09:01:56,simple_event,
a9d689,2019-08-06 09:03:49,simple_event,
8a1254,2019-08-06 09:03:50,simple_event,
17641e,2019-08-06 09:04:44,registration,
a7b331,2019-08-06 09:05:01,simple_event,
162c0b,2019-08-06 09:06:03,simple_event,
f142c1,2019-08-06 09:06:52,purchase,40
ae3223,2019-08-06 09:10:36,simple_event,
d788c0,2019-08-06 09:11:06,registration,
992db6,2019-08-06 09:12:13,registration,
4c2ab1,2019-08-06 09:12:13,simple_event,
502e18,2019-08-06 09:12:37,purchase,50
90c4b6,2019-08-06 09:15:24,simple_event,
052321,2019-08-06 09:16:53,registration,
0227bb,2019-08-06 09:18:15,simple_event,
99f880,2019-08-06 09:18:22,registration,
c44879,2019-08-06 09:18:51,registration,
5f3d68,2019-08-06 09:19:20,simple_event,
8dc822,2019-08-06 09:20:21,simple_event,
3a2541,2019-08-06 09:20:41,simple_event,
759faf,2019-08-06 09:21:03,simple_event,
bfb6e0,2019-08-06 09:21:06,purchase,30
fe4a2c,2019-08-06 09:21:36,purchase,30
7faa5f,2019-08-06 09:21:59,purchase,20
42a0ea,2019-08-06 09:22:02,registration,
8a205e,2019-08-06 09:22:36,simple_event,
f42bb0,2019-08-06 09:22:48,simple_event,
3bbf81,2019-08-06 09:24:23,simple_event,
a92787,2019-08-06 09:24:26,simple_event,
0df179,2019-08-06 09:24:57,simple_event,
50c65a,2019-08-06 09:25:19,simple_event,
0bba0d,2019-08-06 09:27:04,simple_event,
46c9a4,2019-08-06 09:27:41,simple_event,
543545,2019-08-06 09:27:56,simple_event,
b5e18f,2019-08-06 09:31:33,simple_event,
6c5c99,2019-08-06 09:31:41,registration,
a2e4d0,2019-08-06 09:32:24,simple_event,
35e150,2019-08-06 09:32:57,simple_event,
f4e78e,2019-08-06 09:33:57,simple_event,
3837b4,2019-08-06 09:35:29,simple_event,
e165ea,2019-08-06 09:35:49,simple_event,
cfe2b7,2019-08-06 09:36:13,simple_event,
0965c4,2019-08-06 09:36:57,simple_event,
af679d,2019-08-06 09:37:27,simple_event,
7fac62,2019-08-06 09:37:59,purchase,50
c705f2,2019-08-06 09:38:07,simple_event,
a3f909,2019-08-06 09:44:11,registration,
28d025,2019-08-06 09:48:11,simple_event,
6b017a,2019-08-06 09:48:16,simple_event,
4ed356,2019-08-06 09:50:42,registration,
b9566b,2019-08-06 09:51:34,simple_event,
eef871,2019-08-06 09:51:35,simple_event,
54fd6b,2019-08-06 09:51:56,purchase,20
26b154,2019-08-06 09:52:26,simple_event,
2d4eba,2019-08-06 09:53:27,simple_event,
320db1,2019-08-06 09:53:56,simple_event,
336bd7,2019-08-06 09:57:52,simple_event,
2e8ee3,2019-08-06 09:58:00,registration,
c82f45,2019-08-06 09:58:13,registration,
c6b251,2019-08-06 09:58:16,registration,
b2e16e,2019-08-06 09:58:43,simple_event,
be9b05,2019-08-06 09:58:56,simple_event,
4d5f74,2019-08-06 09:59:43,simple_event,
033f83,2019-08-06 10:01:17,simple_event,
571c10,2019-08-06 10:01:23,simple_event,
761f72,2019-08-06 10:05:11,simple_event,
b8af80,2019-08-06 10:05:36,simple_event,
8ab6d1,2019-08-06 10:05:46,purchase,10
04e4a6,2019-08-06 10:06:42,simple_event,
af2482,2019-08-06 10:07:13,simple_event,
b5787e,2019-08-06 10:07:26,simple_event,
0b8b13,2019-08-06 10:08:13,simple_event,
e08927,2019-08-06 10:09:04,simple_event,
b1311a,2019-08-06 10:10:05,registration,
71a4c2,2019-08-06 10:10:47,simple_event,
4fa36f,2019-08-06 10:10:52,purchase,10
f646bb,2019-08-06 10:13:25,simple_event,
090092,2019-08-06 10:14:16,simple_event,
ffbe61,2019-08-06 10:16:51,registration,
c7f0c6,2019-08-06 10:17:36,simple_event,
6314d7,2019-08-06 10:19:16,simple_event,
f7fa36,2019-08-06 10:20:21,simple_event,
476c34,2019-08-06 10:20:58,registration,
2f0c8f,2019-08-06 10:21:23,simple_event,
d9d286,2019-08-06 10:21:44,purchase,50
debbfc,2019-08-06 10:22:49,simple_event,
d308af,2019-08-06 10:24:03,simple_event,
c5f4f9,2019-08-06 10:24:15,registration,
b2b703,2019-08-06 10:25:56,simple_event,
9d586c,2019-08-06 10:27:41,registration,
77b4ef,2019-08-06 10:27:53,simple_event,
1876b9,2019-08-06 10:29:14,simple_event,
183a53,2019-08-06 10:30:38,simple_event,
72e5b6,2019-08-06 10:31:23,simple_event,
9df0fb,2019-08-06 10:32:10,simple_event,
947e7e,2019-08-06 10:32:26,simple_event,
e91767,2019-08-06 10:33:09,registration,
d67c85,2019-08-06 10:33:15,simple_event,
af4497,2019-08-06 10:34:02,simple_event,
06ab56,2019-08-06 10:38:04,simple_event,
0e222e,2019-08-06 10:38:18,simple_event,
ed4fe0,2019-08-06 10:38:26,simple_event,
3da19d,2019-08-06 10:38:36,simple_event,
b6ee84,2019-08-06 10:38:59,simple_event,
dd2044,2019-08-06 10:39:09,simple_event,
3ec220,2019-08-06 10:39:28,simple_event,
3d232f,2019-08-06 10:39:29,simple_event,
2173f0,2019-08-06 10:40:06,simple_event,
4c7580,2019-08-06 10:40:31,simple_event,
768a8e,2019-08-06 10:40:36,simple_event,
f1c95f,2019-08-06 10:41:31,simple_event,
ec1763,2019-08-06 10:42:17,simple_event,
7037ec,2019-08-06 10:42:36,simple_event,
5fc5d9,2019-08-06 10:43:01,simple_event,
0779c5,2019-08-06 10:43:40,simple_event,
87a53f,2019-08-06 10:44:04,registration,
8b2671,2019-08-06 10:44:21,simple_event,
313425,2019-08-06 10:45:05,simple_event,
e87ad4,2019-08-06 10:47:32,simple_event,
4f0a5a,2019-08-06 10:48:48,simple_event,
9841a5,2019-08-06 10:49:31,simple_event,
5a2b34,2019-08-06 10:50:02,simple_event,
97a10b,2019-08-06 10:50:13,simple_event,
6a0bd6,2019-08-06 10:50:22,registration,
67f20a,2019-08-06 10:51:15,registration,
762e75,2019-08-06 10:52:30,simple_event,
b9566b,2019-08-06 10:53:30,simple_event,
b9f458,2019-08-06 10:53:40,purchase,30
17f300,2019-08-06 10:55:10,simple_event,
8b1e51,2019-08-06 10:55:26,simple_event,
abd711,2019-08-06 10:55:56,registration,
8dfbef,2019-08-06 10:56:11,simple_event,
9708b0,2019-08-06 10:56:12,registration,
03a7b6,2019-08-06 10:56:15,simple_event,
d3df97,2019-08-06 10:56:38,simple_event,
df565f,2019-08-06 10:57:00,registration,
33887e,2019-08-06 10:57:00,simple_event,
5fedbc,2019-08-06 10:57:37,simple_event,
529da9,2019-08-06 10:58:10,purchase,30
923185,2019-08-06 10:58:11,simple_event,
377a53,2019-08-06 10:59:58,purchase,20
bfcdd7,2019-08-06 11:00:03,simple_event,
3b24f4,2019-08-06 11:00:32,simple_event,
9c4de0,2019-08-06 11:02:14,simple_event,
d4370a,2019-08-06 11:02:51,registration,
d45269,2019-08-06 11:03:16,simple_event,
266dcd,2019-08-06 11:03:57,simple_event,
70d1bb,2019-08-06 11:04:08,simple_event,
b6f996,2019-08-06 11:04:36,simple_event,
486168,2019-08-06 11:05:11,simple_event,
75ec7a,2019-08-06 11:05:26,simple_event,
436325,2019-08-06 11:06:37,simple_event,
9cc5a2,2019-08-06 11:07:47,simple_event,
aafecc,2019-08-06 11:07:56,simple_event,
db55cd,2019-08-06 11:08:09,purchase,20
f77f09,2019-08-06 11:08:40,simple_event,
fb1493,2019-08-06 11:09:08,simple_event,
f7aa02,2019-08-06 11:09:17,simple_event,
c6e8b6,2019-08-06 11:13:01,simple_event,
e55f4c,2019-08-06 11:13:13,simple_event,
0515af,2019-08-06 11:13:15,simple_event,
1f4f24,2019-08-06 11:14:27,registration,
3f5342,2019-08-06 11:15:16,simple_event,
5bd05b,2019-08-06 11:16:22,purchase,40
f33d52,2019-08-06 11:16:45,simple_event,
dec29f,2019-08-06 11:17:18,simple_event,
8d0cc9,2019-08-06 11:20:06,simple_event,
968956,2019-08-06 11:20:10,registration,
237a79,2019-08-06 11:20:25,simple_event,
e14807,2019-08-06 11:21:49,simple_event,
b351a8,2019-08-06 11:22:57,simple_event,
2653d3,2019-08-06 11:25:06,registration,
ace484,2019-08-06 11:25:47,simple_event,
18c43e,2019-08-06 11:26:07,registration,
405760,2019-08-06 11:27:01,simple_event,
72b407,2019-08-06 11:27:02,simple_event,
b71966,2019-08-06 11:27:25,simple_event,
fd506d,2019-08-06 11:28:22,simple_event,
5e72bd,2019-08-06 11:28:32,simple_event,
aef0ea,2019-08-06 11:28:43,simple_event,
a1c947,2019-08-06 11:29:10,simple_event,
8b1e51,2019-08-06 11:30:17,simple_event,
bba2c3,2019-08-06 11:31:10,simple_event,
0833b1,2019-08-06 11:31:19,purchase,30
0a44b3,2019-08-06 11:37:33,simple_event,
8b3285,2019-08-06 11:38:13,simple_event,
c6f37f,2019-08-06 11:38:21,simple_event,
7b96ce,2019-08-06 11:38:34,registration,
e43583,2019-08-06 11:39:22,simple_event,
71ac11,2019-08-06 11:40:08,simple_event,
5c7b79,2019-08-06 11:41:07,simple_event,
4215e3,2019-08-06 11:41:30,simple_event,
46124f,2019-08-06 11:42:48,registration,
0d8471,2019-08-06 11:43:13,registration,
3db4b8,2019-08-06 11:44:04,simple_event,
78995e,2019-08-06 11:44:25,purchase,20
a8001f,2019-08-06 11:45:11,simple_event,
016b02,2019-08-06 11:45:26,simple_event,
39d66e,2019-08-06 11:46:52,registration,
523cc7,2019-08-06 11:47:03,simple_event,
aedade,2019-08-06 11:47:31,purchase,30
dd7471,2019-08-06 11:48:37,simple_event,
0c5cc1,2019-08-06 11:49:07,purchase,50
87836d,2019-08-06 11:49:19,simple_event,
5a530b,2019-08-06 11:51:40,simple_event,
f396ff,2019-08-06 11:51:43,simple_event,
4517a8,2019-08-06 11:52:13,purchase,20
ead9f2,2019-08-06 11:54:00,simple_event,
5b4f0e,2019-08-06 11:54:09,simple_event,
b6ee84,2019-08-06 11:54:14,simple_event,
5bf06c,2019-08-06 11:54:58,registration,
65ef85,2019-08-06 11:55:49,purchase,10
1234b7,2019-08-06 11:56:21,simple_event,
d60f2c,2019-08-06 11:59:09,simple_event,
3322ea,2019-08-06 11:59:40,purchase,10
7fddf0,2019-08-06 11:59:43,registration,
71a4c2,2019-08-06 11:59:49,simple_event,
0f8d75,2019-08-06 12:00:45,simple_event,
07ca48,2019-08-06 12:01:02,registration,
0b7294,2019-08-06 12:02:07,simple_event,
d2b1bd,2019-08-06 12:03:21,registration,
1680c0,2019-08-06 12:05:14,simple_event,
f1ae96,2019-08-06 12:05:37,simple_event,
016b02,2019-08-06 12:06:24,simple_event,
2e458f,2019-08-06 12:07:00,simple_event,
cd40a1,2019-08-06 12:07:44,simple_event,
34a180,2019-08-06 12:07:59,simple_event,
0de284,2019-08-06 12:09:06,purchase,10
9ecaf9,2019-08-06 12:09:18,simple_event,
0b0006,2019-08-06 12:09:39,simple_event,
7bb781,2019-08-06 12:09:50,registration,
1f2b01,2019-08-06 12:10:11,simple_event,
84e45c,2019-08-06 12:10:52,registration,
102fb8,2019-08-06 12:12:00,simple_event,
af4bbd,2019-08-06 12:12:10,simple_event,
a7fbc1,2019-08-06 12:12:35,simple_event,
269e40,2019-08-06 12:12:39,simple_event,
d9d286,2019-08-06 12:12:46,simple_event,
1bf410,2019-08-06 12:13:05,simple_event,
3541a7,2019-08-06 12:14:01,simple_event,
44d875,2019-08-06 12:14:06,simple_event,
ca3c58,2019-08-06 12:15:04,simple_event,
d2dabc,2019-08-06 12:15:41,purchase,10
69e5aa,2019-08-06 12:15:54,simple_event,
b50ac8,2019-08-06 12:16:09,simple_event,
7e6209,2019-08-06 12:16:15,simple_event,
296d4b,2019-08-06 12:16:17,simple_event,
154fac,2019-08-06 12:16:25,simple_event,
a4d99a,2019-08-06 12:16:45,simple_event,
ea5a75,2019-08-06 12:19:16,simple_event,
3edcdd,2019-08-06 12:19:43,simple_event,
ae084a,2019-08-06 12:21:18,registration,
b318c2,2019-08-06 12:23:05,simple_event,
cbf186,2019-08-06 12:23:30,simple_event,
302cbc,2019-08-06 12:26:19,simple_event,
be9b05,2019-08-06 12:28:02,simple_event,
720a60,2019-08-06 12:29:33,simple_event,
cbd2be,2019-08-06 12:31:03,simple_event,
6837f7,2019-08-06 12:31:15,simple_event,
ffcbbf,2019-08-06 12:33:54,simple_event,
c59dff,2019-08-06 12:34:28,simple_event,
90e6bc,2019-08-06 12:35:32,simple_event,
ddd989,2019-08-06 12:37:28,simple_event,
3c37af,2019-08-06 12:39:44,simple_event,
41b40d,2019-08-06 12:40:33,simple_event,
e498d3,2019-08-06 12:40:41,simple_event,
229bf4,2019-08-06 12:41:38,simple_event,
ca6db7,2019-08-06 12:43:36,simple_event,
e9726e,2019-08-06 12:43:52,simple_event,
1b75c3,2019-08-06 12:45:13,purchase,20
3716b5,2019-08-06 12:45:55,simple_event,
bc6c3b,2019-08-06 12:46:21,simple_event,
a72f72,2019-08-06 12:46:27,simple_event,
55c215,2019-08-06 12:49:54,registration,
926b66,2019-08-06 12:49:57,registration,
304715,2019-08-06 12:52:39,simple_event,
bea780,2019-08-06 12:55:58,simple_event,
f0fa33,2019-08-06 12:57:54,simple_event,
370fd7,2019-08-06 13:00:58,simple_event,
89ac2b,2019-08-06 13:01:08,simple_event,
6c2e8c,2019-08-06 13:01:12,simple_event,
cac171,2019-08-06 13:01:18,purchase,50
13f6e8,2019-08-06 13:03:27,simple_event,
39de07,2019-08-06 13:03:40,simple_event,
30fee6,2019-08-06 13:05:38,simple_event,
5e6ea5,2019-08-06 13:09:38,purchase,20
2bab6b,2019-08-06 13:11:18,simple_event,
99634c,2019-08-06 13:13:08,simple_event,
4b4bec,2019-08-06 13:14:43,registration,
9909e6,2019-08-06 13:15:40,simple_event,
85c5e5,2019-08-06 13:17:54,simple_event,
cde7f8,2019-08-06 13:18:02,simple_event,
8a780e,2019-08-06 13:18:20,simple_event,
02d5bd,2019-08-06 13:18:57,simple_event,
97a4b1,2019-08-06 13:21:07,registration,
df82a3,2019-08-06 13:22:42,simple_event,
b5f6ee,2019-08-06 13:24:27,simple_event,
3e70e9,2019-08-06 13:25:38,simple_event,
337d5d,2019-08-06 13:26:10,registration,
94e225,2019-08-06 13:28:01,registration,
041865,2019-08-06 13:28:44,simple_event,
f437f2,2019-08-06 13:29:37,registration,
51c11d,2019-08-06 13:29:42,simple_event,
1acdcf,2019-08-06 13:29:54,simple_event,
525095,2019-08-06 13:30:22,simple_event,
82121e,2019-08-06 13:30:52,simple_event,
035b66,2019-08-06 13:31:19,simple_event,
692643,2019-08-06 13:33:25,registration,
981a51,2019-08-06 13:34:15,simple_event,
721c44,2019-08-06 13:35:52,registration,
